"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"4.60","2021-07-21 19:05:34.136803",0,66.7,0,75,33.3,3979698176,3636699136,233467904,8.6,8945664,226127872,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141720976896,202028032,0
2,"4.10","2021-07-21 19:05:34.647104",55.1,6,3.9,10.4,0,3979698176,3627794432,240885760,8.8,10084352,235892736,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141729955328,202028032,0.00850501855214437
3,"4.20","2021-07-21 19:05:35.157027",6,62,2,11.3,0,3979698176,3619979264,248684544,9,10772480,240824320,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141735427584,202028032,0.0170037349065145
4,"4.20","2021-07-21 19:05:35.667413",9.8,71.4,4,4.1,50,3979698176,3610955776,257695744,9.3,11309056,243662848,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141738913280,202028032,0.0255101680755615
5,"4.10","2021-07-21 19:05:36.177709",12,5.8,72.9,1.9,0,3979698176,3602227200,266547200,9.5,11329536,247951360,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141743189504,202028032,0.0340151031812032
6,"4.20","2021-07-21 19:05:36.688870",11.8,5.9,81.1,2,50,3979698176,3596087296,272515072,9.6,11546624,250540032,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141745888768,202028032,0.0425344506899516
7,"4.10","2021-07-21 19:05:37.198822",9.6,9.8,25.5,2,50,3979698176,3592331264,276406272,9.7,12349440,265973760,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141762231808,202028032,0.0510336518287659
8,"3.80","2021-07-21 19:05:37.708659",12,3.9,11.3,22.2,50,3979698176,3591815168,276897792,9.7,12349440,283803648,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141780057600,202028032,0.0595309336980184
9,"4.00","2021-07-21 19:05:38.218541",7.8,44,6,2,0,3979698176,3588030464,280735744,9.8,12349440,298287104,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141794549248,202028032,0.0680289665857951
10,"4.10","2021-07-21 19:05:38.734955",17,17.6,2,7.8,50,3979698176,3580600320,287576064,10,12783616,307785728,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141803900416,202028032,0.0766358693440755
11,"3.70","2021-07-21 19:05:39.245540",49,10,5.9,5.9,50,3979698176,3575009280,293122048,10.2,12947456,308527104,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141804613120,202028032,0.0851456165313721
12,"3.70","2021-07-21 19:05:39.754829",4.1,7.8,7.7,0,0,3979698176,3573555200,294604800,10.2,12955648,310390784,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141806562816,202064896,0.093633766969045
13,"3.80","2021-07-21 19:05:40.264103",9.6,2,3.9,0,0,3979698176,3573481472,294723584,10.2,12955648,312336384,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141808487936,202064896,0.10212166706721
14,NA,"2021-07-21 19:05:40.773387",4.1,7.8,3.9,0,33.3,3979698176,3573448704,294764544,10.2,12955648,314376192,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141810572800,202064896,0.11060973405838
15,NA,"2021-07-21 19:05:41.282818",5.8,3.9,6.1,1.9,50,3979698176,3573108736,295096320,10.2,12963840,316375040,104853504,53248,104800256,99.9,15379681280,13282639872,1420304384,90.3,264289280,30773248,233516032,11.6,141812588032,202064896,0.119100252787272
16,NA,"2021-07-21 19:05:41.792104",4.1,5.9,5.8,2,0,3979698176,3572396032,295284736,10.2,12963840,318717952,104853504,53248,104800256,99.9,15379681280,13282648064,1420296192,90.3,264289280,30773248,233516032,11.6,141814332928,202064896,0.127588351567586
17,NA,"2021-07-21 19:05:42.301864",7.7,4,8.3,12,0,3979698176,3570348032,297271296,10.3,13021184,323108864,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141818854912,202064896,0.136084349950155
18,NA,"2021-07-21 19:05:42.811945",7.8,37.3,18,7.8,0,3979698176,3563528192,304078848,10.5,13053952,332042240,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141827898880,202064896,0.144585700829824
19,NA,"2021-07-21 19:05:43.329436",5.9,5.8,64.6,11.8,25,3979698176,3558260736,309403648,10.6,13230080,338411520,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141834485248,202064896,0.153210552533468
20,NA,"2021-07-21 19:05:43.839804",19.6,9.6,3.8,13.7,0,3979698176,3554230272,313102336,10.7,13316096,351399936,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141847711232,202064896,0.161716683705648
21,NA,"2021-07-21 19:05:44.349668",58,4,8,4.1,0,3979698176,3550466048,317710336,10.8,13324288,359944192,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141856476672,202064896,0.170214418570201
22,NA,"2021-07-21 19:05:44.859840",6,6,54,3.9,50,3979698176,3545292800,322760704,10.9,13598720,366489600,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141863349760,202064896,0.178717283407847
23,NA,"2021-07-21 19:05:45.370183",62.5,11.3,3.9,2,50,3979698176,3538759680,329256960,11.1,13762560,370409472,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141867408896,202081280,0.187223001321157
24,NA,"2021-07-21 19:05:45.880452",9.8,7.8,59.6,7.7,33.3,3979698176,3534282752,333877248,11.2,13811712,377700352,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141874798080,202081280,0.195727483431498
25,NA,"2021-07-21 19:05:46.390671",10,3.9,56,3.9,66.7,3979698176,3529134080,339001344,11.3,14192640,382685184,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141880040960,202118144,0.204231135050456
26,NA,"2021-07-21 19:05:46.901233",13.7,3.9,72.3,2,0,3979698176,3521507328,346644480,11.5,14864384,384966656,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141883063808,202118144,0.212740500768026
27,NA,"2021-07-21 19:05:47.411776",6.1,16,40.8,3.9,50,3979698176,3515813888,352321536,11.7,15220736,392593408,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141891010048,202118144,0.2212495525678
28,NA,"2021-07-21 19:05:47.922167",10,3.9,9.8,56.3,50,3979698176,3508924416,358031360,11.8,15269888,400510976,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141897862656,202118144,0.22975606918335
29,NA,"2021-07-21 19:05:48.432809",5.9,4,9.8,69.8,100,3979698176,3504803840,362295296,11.9,15351808,405712896,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141903146496,202118144,0.238266770044963
30,NA,"2021-07-21 19:05:48.943233",8.2,7.8,4,31.2,33.3,3979698176,3502546944,364404736,12,15974400,414060544,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141912141312,202118144,0.246773835023244
31,NA,"2021-07-21 19:05:49.455368",4,13.5,24.1,40,75,3979698176,3498573824,368435200,12.1,16822272,415133696,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141914217984,202118144,0.255309418837229
32,NA,"2021-07-21 19:05:49.965226",51.9,54,58,52.9,50,3979698176,3495911424,371126272,12.2,17666048,419082240,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141918846464,202118144,0.263807050387065
33,NA,"2021-07-21 19:05:50.475417",22,51,3.9,5.9,66.7,3979698176,3489914880,376168448,12.3,18313216,421175296,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141920464384,202118144,0.27231023311615
34,NA,"2021-07-21 19:05:50.989470",11.5,9.8,9.6,31.4,0,3979698176,3489320960,377483264,12.3,19558400,421335040,104853504,53248,104800256,99.9,15379681280,13282652160,1420292096,90.3,264289280,30773248,233516032,11.6,141922373120,202155008,0.28087778488795
